"Date","Price","Open","High","Low","Vol.","Change %"
"11/06/2008","4,813.57","5,101.98","5,101.98","4,781.51","","-6.84%"
"11/05/2008","5,166.87","5,268.80","5,271.91","5,142.85","","-2.11%"
"11/04/2008","5,278.04","5,018.83","5,302.57","4,993.10","","5.00%"
"11/03/2008","5,026.84","5,053.94","5,089.54","4,967.94","","0.78%"
"10/31/2008","4,987.97","4,856.02","5,066.81","4,785.11","","2.44%"
"10/30/2008","4,869.30","4,894.14","5,042.49","4,827.27","","1.26%"
"10/29/2008","4,808.69","4,460.26","4,885.85","4,460.26","","-0.31%"
"10/28/2008","4,823.45","4,314.91","4,823.45","4,314.91","","11.28%"
"10/27/2008","4,334.64","4,143.45","4,486.13","4,062.77","","0.91%"
"10/24/2008","4,295.67","4,362.79","4,362.93","4,014.60","","-4.96%"
"10/23/2008","4,519.70","4,559.71","4,576.87","4,364.20","","-1.12%"
"10/22/2008","4,571.07","4,739.74","4,740.31","4,535.64","","-4.46%"
"10/21/2008","4,784.41","4,882.80","4,909.64","4,736.22","","-1.05%"
"10/20/2008","4,835.01","4,891.76","4,941.19","4,754.27","","1.12%"
"10/17/2008","4,781.33","4,757.98","4,835.90","4,576.58","","3.43%"
"10/16/2008","4,622.81","4,675.90","4,890.78","4,521.91","","-4.91%"
"10/15/2008","4,861.63","5,187.39","5,192.13","4,790.68","","-6.49%"
"10/14/2008","5,199.19","5,135.14","5,383.79","5,095.12","","2.70%"
"10/13/2008","5,062.45","4,642.02","5,062.45","4,641.38","","11.40%"
"10/10/2008","4,544.31","4,594.53","4,653.98","4,308.00","","-7.01%"
"10/09/2008","4,887.00","5,054.90","5,153.53","4,803.62","","-2.53%"
"10/08/2008","5,013.62","5,237.11","5,319.15","4,870.20","","-5.88%"
"10/07/2008","5,326.63","5,450.38","5,502.33","5,300.30","","-1.12%"
"10/06/2008","5,387.01","5,606.07","5,606.07","5,292.84","","-7.07%"
"10/03/2008","5,797.03","5,682.33","5,831.97","5,617.81","","2.41%"
"10/02/2008","5,660.63","5,794.10","5,876.93","5,630.46","","-2.51%"
"10/01/2008","5,806.33","5,865.08","5,866.40","5,746.82","","-0.42%"
"09/30/2008","5,831.02","5,728.30","5,836.77","5,658.20","","0.41%"
"09/29/2008","5,807.08","6,010.10","6,015.59","5,802.51","","-4.23%"
"09/26/2008","6,063.50","6,118.13","6,118.13","6,001.01","","-1.77%"
"09/25/2008","6,173.03","6,057.61","6,188.43","6,049.85","","1.99%"
"09/24/2008","6,052.87","6,071.32","6,109.10","6,013.71","","-0.26%"
"09/23/2008","6,068.53","6,091.85","6,123.48","6,033.75","","-0.64%"
"09/22/2008","6,107.75","6,188.58","6,235.13","6,106.11","","-0.58%"
"09/19/2008","6,143.42","5,986.94","6,213.67","5,982.30","","4.78%"
"09/18/2008","5,863.42","5,875.05","5,967.29","5,812.77","","0.04%"
"09/17/2008","5,860.98","5,977.68","6,035.51","5,825.24","","-1.75%"
"09/16/2008","5,965.17","6,017.47","6,024.05","5,858.57","","-1.63%"
"09/15/2008","6,064.16","6,138.42","6,138.42","5,942.14","","-2.74%"
"09/12/2008","6,234.89","6,206.97","6,256.25","6,159.51","","0.91%"
"09/11/2008","6,178.90","6,192.61","6,202.17","6,086.30","","-0.51%"
"09/10/2008","6,210.32","6,225.30","6,254.40","6,160.55","","-0.37%"
"09/09/2008","6,233.41","6,258.26","6,327.18","6,199.11","","-0.48%"
"09/08/2008","6,263.74","6,262.34","6,356.80","6,241.26","","2.22%"
"09/05/2008","6,127.44","6,247.64","6,253.40","6,095.56","","-2.42%"
"09/04/2008","6,279.57","6,477.20","6,482.16","6,263.08","","-2.91%"
"09/03/2008","6,467.49","6,488.12","6,519.21","6,439.91","","-0.78%"
"09/02/2008","6,518.47","6,416.85","6,553.90","6,379.03","","1.51%"
"09/01/2008","6,421.80","6,400.85","6,448.98","6,341.10","","-0.01%"
"08/29/2008","6,422.30","6,427.86","6,457.93","6,401.22","","0.03%"
"08/28/2008","6,420.54","6,313.91","6,456.18","6,265.43","","1.57%"
"08/27/2008","6,321.03","6,336.35","6,346.53","6,252.13","","-0.31%"
"08/26/2008","6,340.52","6,287.81","6,370.53","6,238.07","","0.69%"
"08/25/2008","6,296.95","6,332.94","6,361.55","6,289.11","","-0.72%"
"08/22/2008","6,342.42","6,243.53","6,355.96","6,229.19","","1.69%"
"08/21/2008","6,236.96","6,290.32","6,293.48","6,219.10","","-1.28%"
"08/20/2008","6,317.80","6,297.83","6,336.79","6,262.49","","0.56%"
"08/19/2008","6,282.43","6,398.83","6,401.21","6,268.73","","-2.34%"
"08/18/2008","6,432.88","6,436.14","6,485.91","6,374.95","","-0.20%"
"08/15/2008","6,446.02","6,460.22","6,513.92","6,394.39","","0.06%"
"08/14/2008","6,442.21","6,450.73","6,481.28","6,369.58","","0.31%"
"08/13/2008","6,422.19","6,562.97","6,566.62","6,417.33","","-2.49%"
"08/12/2008","6,585.87","6,601.70","6,626.70","6,545.24","","-0.36%"
"08/11/2008","6,609.63","6,570.52","6,612.86","6,555.28","","0.73%"
"08/08/2008","6,561.65","6,537.54","6,586.10","6,442.85","","0.28%"
"08/07/2008","6,543.49","6,542.96","6,620.77","6,520.79","","-0.27%"
"08/06/2008","6,561.39","6,531.55","6,568.79","6,496.17","","0.65%"
"08/05/2008","6,518.70","6,356.40","6,532.09","6,342.93","","2.66%"
"08/04/2008","6,349.81","6,403.30","6,403.53","6,322.01","","-0.73%"
"08/01/2008","6,396.46","6,461.01","6,489.69","6,378.55","","-1.28%"
"07/31/2008","6,479.56","6,467.86","6,540.45","6,428.49","","0.30%"
"07/30/2008","6,460.12","6,406.03","6,505.05","6,396.14","","0.96%"
"07/29/2008","6,398.80","6,302.88","6,425.45","6,264.74","","0.75%"
"07/28/2008","6,351.15","6,428.36","6,428.36","6,342.32","","-1.33%"
"07/25/2008","6,436.71","6,411.71","6,479.96","6,331.27","","-0.06%"
"07/24/2008","6,440.70","6,546.17","6,577.10","6,415.31","","-1.46%"
"07/23/2008","6,536.09","6,486.05","6,562.26","6,485.05","","1.45%"
"07/22/2008","6,442.79","6,395.06","6,449.88","6,322.03","","0.28%"
"07/21/2008","6,424.84","6,381.44","6,484.29","6,342.82","","0.66%"
"07/18/2008","6,382.65","6,261.48","6,396.30","6,236.94","","1.78%"
"07/17/2008","6,271.27","6,177.07","6,318.34","6,177.07","","1.88%"
"07/16/2008","6,155.37","6,100.62","6,177.03","5,999.32","","1.21%"
"07/15/2008","6,081.70","6,154.89","6,164.73","6,006.58","","-1.91%"
"07/14/2008","6,200.25","6,184.65","6,254.15","6,184.54","","0.76%"
"07/11/2008","6,153.30","6,310.17","6,332.11","6,139.74","","-2.41%"
"07/10/2008","6,305.00","6,338.63","6,384.64","6,254.31","","-1.28%"
"07/09/2008","6,386.46","6,330.69","6,397.82","6,330.69","","1.30%"
"07/08/2008","6,304.41","6,314.17","6,332.01","6,226.74","","-1.43%"
"07/07/2008","6,395.75","6,312.32","6,416.24","6,286.67","","1.97%"
"07/04/2008","6,272.21","6,360.70","6,374.84","6,255.16","","-1.28%"
"07/03/2008","6,353.74","6,262.98","6,392.08","6,200.56","","0.77%"
"07/02/2008","6,305.42","6,319.60","6,395.97","6,295.45","","-0.17%"
"07/01/2008","6,315.94","6,394.08","6,405.43","6,260.33","","-1.60%"
"06/30/2008","6,418.32","6,423.37","6,446.54","6,308.24","","-0.06%"
"06/27/2008","6,421.91","6,449.04","6,464.90","6,348.03","","-0.58%"
"06/26/2008","6,459.60","6,571.55","6,578.45","6,448.12","","-2.39%"
"06/25/2008","6,617.84","6,551.66","6,628.62","6,547.71","","1.25%"
"06/24/2008","6,536.06","6,588.06","6,617.16","6,444.30","","-0.81%"
"06/23/2008","6,589.46","6,586.83","6,628.72","6,572.51","","0.17%"
"06/20/2008","6,578.44","6,730.52","6,765.80","6,547.40","","-2.12%"
"06/19/2008","6,721.17","6,704.22","6,765.10","6,662.46","","-0.12%"
"06/18/2008","6,728.91","6,795.18","6,796.77","6,705.75","","-0.99%"
"06/17/2008","6,796.16","6,743.50","6,855.84","6,743.48","","0.98%"
"06/16/2008","6,729.88","6,773.43","6,812.66","6,671.80","","-0.52%"
"06/13/2008","6,765.32","6,701.50","6,777.87","6,649.62","","0.76%"
"06/12/2008","6,714.52","6,647.60","6,733.12","6,647.60","","0.97%"
"06/11/2008","6,650.26","6,781.88","6,812.88","6,637.75","","-1.78%"
"06/10/2008","6,771.10","6,789.28","6,798.58","6,715.98","","-0.65%"
"06/09/2008","6,815.63","6,790.18","6,839.32","6,762.73","","0.17%"
"06/06/2008","6,803.81","6,966.09","7,002.85","6,796.28","","-1.99%"
"06/05/2008","6,941.83","6,964.71","7,008.93","6,905.01","","-0.34%"
"06/04/2008","6,965.43","6,993.69","6,994.20","6,898.01","","-0.77%"
"06/03/2008","7,019.13","6,986.92","7,023.18","6,962.38","","0.15%"
"06/02/2008","7,008.77","7,098.70","7,102.05","6,995.41","","-1.24%"
"05/30/2008","7,096.79","7,065.79","7,124.61","7,063.80","","0.59%"
"05/29/2008","7,055.03","7,055.72","7,085.13","7,004.70","","0.30%"
"05/28/2008","7,033.84","6,980.69","7,082.26","6,955.14","","1.08%"
"05/27/2008","6,958.66","6,966.05","7,006.28","6,905.86","","0.07%"
"05/26/2008","6,953.84","6,923.94","6,965.19","6,917.61","","0.14%"
"05/23/2008","6,944.05","7,057.52","7,065.90","6,934.54","","-1.79%"
"05/22/2008","7,070.33","7,016.21","7,090.23","6,980.54","","0.42%"
"05/21/2008","7,040.83","7,129.07","7,151.38","7,013.13","","-1.09%"
"05/20/2008","7,118.50","7,188.07","7,188.98","7,108.25","","-1.49%"
"05/19/2008","7,225.94","7,177.02","7,231.86","7,165.44","","0.97%"
"05/16/2008","7,156.55","7,103.84","7,205.96","7,103.84","","1.07%"
"05/15/2008","7,081.05","7,072.12","7,088.67","7,037.09","","-0.03%"
"05/14/2008","7,083.24","7,081.72","7,101.49","7,001.33","","0.33%"
"05/13/2008","7,060.19","7,062.60","7,080.86","7,002.37","","0.34%"
"05/12/2008","7,035.95","7,021.29","7,064.60","7,006.42","","0.47%"
"05/09/2008","7,003.17","7,040.79","7,040.79","6,961.63","","-0.97%"
"05/08/2008","7,071.90","7,037.63","7,073.45","7,013.06","","-0.06%"
"05/07/2008","7,076.25","7,040.84","7,107.53","7,037.01","","0.84%"
"05/06/2008","7,017.10","7,043.65","7,062.37","6,969.16","","-0.50%"
"05/05/2008","7,052.08","7,036.99","7,059.92","7,021.73","","0.13%"
"05/02/2008","7,043.23","6,982.06","7,092.82","6,971.93","","1.36%"
"04/30/2008","6,948.82","6,888.21","6,962.60","6,851.52","","0.92%"
"04/29/2008","6,885.34","6,905.42","6,909.99","6,855.11","","-0.58%"
"04/28/2008","6,925.33","6,914.40","6,966.47","6,819.51","","0.42%"
"04/25/2008","6,896.58","6,855.67","6,945.25","6,848.90","","1.10%"
"04/24/2008","6,821.32","6,776.93","6,827.90","6,720.91","","0.39%"
"04/23/2008","6,795.03","6,739.65","6,813.67","6,656.86","","0.99%"
"04/22/2008","6,728.30","6,762.44","6,818.62","6,702.98","","-0.86%"
"04/21/2008","6,786.55","6,840.68","6,848.65","6,749.72","","-0.83%"
"04/18/2008","6,843.08","6,703.02","6,860.38","6,703.02","","2.41%"
"04/17/2008","6,681.81","6,717.28","6,743.14","6,665.01","","-0.31%"
"04/16/2008","6,702.84","6,624.61","6,710.86","6,600.68","","1.79%"
"04/15/2008","6,585.05","6,581.12","6,626.88","6,524.90","","0.47%"
"04/14/2008","6,554.49","6,561.90","6,573.25","6,516.51","","-0.74%"
"04/11/2008","6,603.57","6,739.18","6,768.12","6,570.74","","-1.50%"
"04/10/2008","6,704.32","6,716.69","6,719.07","6,608.78","","-0.25%"
"04/09/2008","6,721.36","6,751.48","6,785.06","6,705.06","","-0.75%"
"04/08/2008","6,771.98","6,795.05","6,795.34","6,723.84","","-0.72%"
"04/07/2008","6,821.03","6,802.55","6,843.25","6,795.06","","0.85%"
"04/04/2008","6,763.39","6,753.87","6,797.23","6,691.28","","0.32%"
"04/03/2008","6,741.72","6,788.40","6,802.62","6,695.83","","-0.53%"
"04/02/2008","6,777.44","6,749.24","6,806.66","6,726.43","","0.85%"
"04/01/2008","6,720.33","6,519.02","6,734.50","6,496.94","","2.84%"
"03/31/2008","6,534.97","6,530.11","6,541.12","6,429.62","","-0.38%"
"03/28/2008","6,559.90","6,587.21","6,616.45","6,535.07","","-0.28%"
"03/27/2008","6,578.06","6,486.02","6,610.16","6,478.81","","1.37%"
"03/26/2008","6,489.26","6,508.43","6,538.28","6,469.00","","-0.54%"
"03/25/2008","6,524.71","6,443.45","6,540.48","6,443.36","","3.24%"
"03/20/2008","6,319.99","6,331.06","6,376.24","6,270.98","","-0.65%"
"03/19/2008","6,361.22","6,429.24","6,469.99","6,310.60","","-0.50%"
"03/18/2008","6,393.39","6,237.63","6,417.95","6,237.63","","3.41%"
"03/17/2008","6,182.30","6,360.92","6,362.02","6,167.82","","-4.18%"
"03/14/2008","6,451.90","6,500.17","6,623.42","6,391.56","","-0.75%"
"03/13/2008","6,500.56","6,529.62","6,529.62","6,399.04","","-1.50%"
"03/12/2008","6,599.37","6,574.52","6,666.58","6,569.36","","1.15%"
"03/11/2008","6,524.57","6,462.53","6,604.00","6,431.74","","1.19%"
"03/10/2008","6,448.08","6,487.11","6,537.39","6,414.52","","-1.01%"
"03/07/2008","6,513.99","6,550.55","6,562.40","6,450.88","","-1.17%"
"03/06/2008","6,591.31","6,674.74","6,683.16","6,569.60","","-1.38%"
"03/05/2008","6,683.71","6,583.30","6,699.30","6,578.82","","2.12%"
"03/04/2008","6,545.04","6,692.73","6,720.16","6,516.83","","-2.17%"
"03/03/2008","6,689.95","6,692.98","6,701.53","6,608.61","","-0.86%"
"02/29/2008","6,748.13","6,847.90","6,864.69","6,698.55","","-1.67%"
"02/28/2008","6,862.52","6,985.42","6,995.39","6,849.59","","-1.93%"
"02/27/2008","6,997.85","7,007.69","7,017.70","6,881.23","","0.17%"
"02/26/2008","6,985.97","6,906.43","7,007.44","6,906.43","","1.50%"
"02/25/2008","6,882.56","6,850.92","6,922.61","6,825.12","","1.12%"
"02/22/2008","6,806.29","6,889.49","6,889.49","6,762.77","","-1.43%"
"02/21/2008","6,904.85","6,928.34","7,017.86","6,881.29","","0.07%"
"02/20/2008","6,899.68","6,933.02","6,964.93","6,852.58","","-1.47%"
"02/19/2008","7,002.29","6,947.68","7,079.74","6,890.93","","0.50%"
"02/18/2008","6,967.55","6,865.57","6,997.77","6,865.57","114.68M","1.98%"
"02/15/2008","6,832.43","6,966.75","7,012.63","6,797.76","","-1.87%"
"02/14/2008","6,962.28","7,024.57","7,062.08","6,935.31","","-0.16%"
"02/13/2008","6,973.67","6,914.21","7,007.05","6,869.94","","0.08%"
"02/12/2008","6,967.84","6,793.47","6,979.23","6,746.20","","3.33%"
"02/11/2008","6,743.54","6,723.97","6,812.21","6,690.77","","-0.35%"
"02/08/2008","6,767.28","6,777.54","6,851.78","6,706.18","","0.50%"
"02/07/2008","6,733.72","6,829.07","6,839.16","6,655.65","","-1.66%"
"02/06/2008","6,847.51","6,726.54","6,861.94","6,696.94","","1.22%"
"02/05/2008","6,765.25","6,998.74","7,000.05","6,744.17","","-3.36%"
"02/04/2008","7,000.49","7,018.64","7,059.19","6,975.93","","0.46%"
"02/01/2008","6,968.67","6,896.19","7,037.16","6,896.19","","1.71%"
"01/31/2008","6,851.75","6,856.88","6,887.75","6,691.25","","-0.34%"
"01/30/2008","6,875.35","6,886.92","6,920.77","6,822.44","","-0.26%"
"01/29/2008","6,892.96","6,834.60","6,929.88","6,823.68","","1.09%"
"01/28/2008","6,818.85","6,749.29","6,827.37","6,680.30","","0.03%"
"01/25/2008","6,816.74","6,884.16","7,002.19","6,782.41","","-0.06%"
"01/24/2008","6,821.07","6,550.11","6,854.98","6,550.11","","5.93%"
"01/23/2008","6,439.21","6,811.81","6,884.87","6,384.40","","-4.88%"
"01/22/2008","6,769.47","6,591.39","6,877.62","6,420.71","","-0.31%"
"01/21/2008","6,790.19","7,292.68","7,292.68","6,762.77","","-7.16%"
"01/18/2008","7,314.17","7,417.55","7,501.04","7,287.29","","-1.34%"
"01/17/2008","7,413.53","7,504.85","7,547.47","7,400.08","","-0.78%"
"01/16/2008","7,471.57","7,536.48","7,555.56","7,450.38","","-1.25%"
"01/15/2008","7,566.38","7,714.60","7,724.26","7,563.90","","-2.14%"
"01/14/2008","7,732.02","7,692.54","7,759.17","7,683.54","","0.18%"
"01/11/2008","7,717.95","7,717.45","7,746.47","7,675.45","","0.06%"
"01/10/2008","7,713.09","7,799.11","7,830.95","7,700.85","","-0.89%"
"01/09/2008","7,782.71","7,839.23","7,841.62","7,770.42","","-0.86%"
"01/08/2008","7,849.99","7,844.50","7,923.44","7,831.51","","0.42%"
"01/07/2008","7,817.17","7,810.82","7,858.64","7,781.68","","0.11%"
"01/04/2008","7,808.69","7,913.53","7,914.70","7,780.27","","-1.26%"
"01/03/2008","7,908.41","7,941.52","7,969.90","7,858.39","","-0.51%"
"01/02/2008","7,949.11","8,045.97","8,100.64","7,925.11","","-1.47%"
"12/28/2007","8,067.32","8,010.89","8,068.95","7,991.81","","0.36%"
"12/27/2007","8,038.60","8,038.73","8,073.99","8,024.77","","0.45%"
"12/21/2007","8,002.67","7,913.38","8,015.42","7,913.38","","1.70%"
"12/20/2007","7,869.19","7,842.26","7,919.05","7,842.17","","0.41%"
"12/19/2007","7,837.32","7,865.33","7,876.59","7,777.40","","-0.17%"
"12/18/2007","7,850.74","7,811.08","7,942.76","7,796.10","","0.32%"
"12/17/2007","7,825.44","7,884.17","7,884.19","7,812.02","","-1.55%"
"12/14/2007","7,948.36","7,949.00","7,987.29","7,873.27","","0.25%"
"12/13/2007","7,928.31","8,014.47","8,034.32","7,922.98","","-1.83%"
"12/12/2007","8,076.12","7,968.93","8,117.79","7,928.12","","0.83%"
"12/11/2007","8,009.42","8,050.37","8,067.04","7,983.41","","-0.30%"
"12/10/2007","8,033.36","7,972.70","8,057.69","7,955.19","","0.49%"
"12/07/2007","7,994.07","7,963.25","8,009.76","7,957.55","","0.67%"
"12/06/2007","7,940.58","7,958.18","7,998.04","7,911.48","","-0.05%"
"12/05/2007","7,944.77","7,850.94","7,953.94","7,842.62","","1.74%"
"12/04/2007","7,808.94","7,841.87","7,849.94","7,785.12","","-0.36%"
"12/03/2007","7,837.26","7,859.39","7,889.59","7,825.66","","-0.42%"
"11/30/2007","7,870.52","7,772.44","7,894.47","7,771.77","","1.36%"
"11/29/2007","7,765.19","7,755.30","7,780.48","7,729.44","","0.54%"
"11/28/2007","7,723.66","7,552.26","7,729.00","7,536.54","","2.55%"
"11/27/2007","7,531.35","7,537.55","7,546.41","7,444.62","","-0.48%"
"11/26/2007","7,567.36","7,642.10","7,674.66","7,559.70","","-0.55%"
"11/23/2007","7,608.96","7,565.01","7,620.29","7,549.15","","0.62%"
"11/22/2007","7,562.10","7,538.80","7,581.13","7,488.09","","0.58%"
"11/21/2007","7,518.42","7,569.86","7,569.86","7,474.51","","-1.47%"
"11/20/2007","7,630.31","7,550.35","7,634.46","7,523.67","","1.58%"
"11/19/2007","7,511.97","7,608.20","7,623.10","7,498.90","","-1.32%"
"11/16/2007","7,612.26","7,635.65","7,655.96","7,564.66","","-0.71%"
"11/15/2007","7,667.03","7,781.81","7,803.87","7,635.69","","-1.49%"
"11/14/2007","7,783.11","7,821.42","7,866.01","7,765.51","","0.07%"
"11/13/2007","7,777.56","7,781.42","7,791.50","7,752.24","","-0.38%"
"11/12/2007","7,806.84","7,780.49","7,810.60","7,766.07","","-0.07%"
"11/09/2007","7,812.40","7,830.12","7,918.92","7,792.82","","-0.09%"
"11/08/2007","7,819.47","7,771.56","7,844.40","7,701.87","","0.25%"
"11/07/2007","7,799.62","7,839.06","7,854.16","7,739.92","","-0.35%"
"11/06/2007","7,827.19","7,823.22","7,859.95","7,821.78","","0.25%"
"11/05/2007","7,807.55","7,790.89","7,830.92","7,779.97","","-0.53%"
"11/02/2007","7,849.49","7,846.91","7,864.48","7,792.37","","-0.40%"
"11/01/2007","7,880.85","8,024.41","8,038.41","7,853.76","","-1.73%"
"10/31/2007","8,019.22","7,975.02","8,027.49","7,960.48","","0.52%"
"10/30/2007","7,977.94","8,004.59","8,004.59","7,966.24","","-0.40%"
"10/29/2007","8,009.67","7,989.40","8,016.47","7,986.71","","0.76%"
"10/26/2007","7,949.17","7,944.34","7,970.36","7,919.20","","0.21%"
"10/25/2007","7,932.44","7,862.61","7,970.57","7,861.39","","1.32%"
"10/24/2007","7,828.96","7,842.13","7,861.27","7,807.99","","-0.18%"
"10/23/2007","7,842.79","7,822.89","7,876.62","7,822.89","","0.61%"
"10/22/2007","7,794.94","7,819.28","7,819.28","7,763.64","","-1.13%"
"10/19/2007","7,884.12","7,895.53","7,940.29","7,870.73","","-0.47%"
"10/18/2007","7,921.40","7,997.73","8,014.56","7,906.79","","-0.80%"
"10/17/2007","7,985.41","7,944.53","8,017.04","7,941.51","","0.29%"
"10/16/2007","7,962.64","7,946.12","7,964.60","7,927.78","","-0.09%"
"10/15/2007","7,969.47","8,039.80","8,039.80","7,951.26","","-0.89%"
"10/12/2007","8,041.26","7,995.59","8,041.26","7,974.87","","0.09%"
"10/11/2007","8,033.69","7,985.68","8,063.83","7,981.53","","0.59%"
"10/10/2007","7,986.57","7,985.98","8,009.34","7,955.93","","0.08%"
"10/09/2007","7,980.44","7,974.87","8,012.87","7,955.04","","0.08%"
"10/08/2007","7,974.37","8,008.76","8,017.77","7,968.25","","-0.35%"
"10/05/2007","8,002.18","7,954.25","8,014.16","7,946.34","","0.72%"
"10/04/2007","7,944.99","7,940.65","7,966.81","7,911.86","","-0.13%"
"10/03/2007","7,955.30","7,952.38","7,964.40","7,928.56","","0.11%"
"10/02/2007","7,946.79","7,937.22","7,971.13","7,924.14","","0.31%"
"10/01/2007","7,922.42","7,851.29","7,922.42","7,831.40","","0.77%"
"09/28/2007","7,861.51","7,850.94","7,880.42","7,790.23","","0.10%"
"09/27/2007","7,853.79","7,844.42","7,882.18","7,837.34","","0.64%"
"09/26/2007","7,804.15","7,797.34","7,815.49","7,788.44","","0.45%"
"09/25/2007","7,769.44","7,755.17","7,786.93","7,717.44","","-0.24%"
"09/24/2007","7,787.92","7,777.20","7,797.62","7,762.05","","-0.08%"
"09/21/2007","7,794.43","7,722.97","7,809.24","7,714.81","","0.77%"
"09/20/2007","7,735.09","7,728.78","7,745.25","7,696.94","","-0.20%"
"09/19/2007","7,750.84","7,629.11","7,771.02","7,627.75","","2.32%"
"09/18/2007","7,575.21","7,460.04","7,588.42","7,452.00","","1.27%"
"09/17/2007","7,479.85","7,497.09","7,530.81","7,433.23","","-0.24%"
"09/14/2007","7,497.74","7,514.62","7,522.12","7,445.41","","-0.51%"
"09/13/2007","7,535.97","7,459.43","7,545.23","7,430.64","","0.84%"
"09/12/2007","7,472.99","7,458.68","7,477.99","7,420.66","","0.20%"
"09/11/2007","7,457.90","7,409.25","7,481.98","7,409.25","","1.12%"
"09/10/2007","7,375.44","7,437.69","7,467.45","7,369.70","","-0.82%"
"09/07/2007","7,436.63","7,612.92","7,629.86","7,420.83","","-2.43%"
"09/06/2007","7,621.72","7,618.34","7,644.43","7,510.77","","0.44%"
"09/05/2007","7,588.03","7,700.76","7,717.16","7,588.03","","-1.73%"
"09/04/2007","7,721.77","7,635.41","7,725.34","7,595.45","","0.96%"
"09/03/2007","7,648.58","7,643.64","7,677.67","7,630.85","","0.14%"
"08/31/2007","7,638.17","7,554.60","7,659.72","7,536.78","","1.57%"
"08/30/2007","7,519.94","7,469.45","7,529.75","7,416.66","","1.09%"
"08/29/2007","7,439.18","7,383.09","7,451.97","7,353.82","","0.12%"
"08/28/2007","7,430.24","7,476.99","7,477.27","7,419.68","","-0.74%"
"08/27/2007","7,485.99","7,525.59","7,541.87","7,475.95","","-0.28%"
"08/24/2007","7,507.27","7,490.82","7,526.14","7,459.95","","-0.06%"
"08/23/2007","7,511.96","7,560.91","7,591.52","7,511.91","","0.15%"
"08/22/2007","7,500.48","7,429.01","7,525.71","7,424.12","","1.02%"
"08/21/2007","7,424.75","7,427.52","7,469.86","7,345.13","","0.23%"
"08/20/2007","7,407.53","7,400.45","7,450.39","7,386.55","","0.40%"
"08/17/2007","7,378.29","7,241.62","7,497.65","7,190.36","","1.49%"
"08/16/2007","7,270.07","7,360.28","7,360.28","7,240.78","","-2.36%"
"08/15/2007","7,445.90","7,391.48","7,470.94","7,343.25","","0.28%"
"08/14/2007","7,425.07","7,441.50","7,492.76","7,383.32","","-0.66%"
"08/13/2007","7,474.33","7,380.18","7,476.70","7,380.18","","1.78%"
"08/10/2007","7,343.26","7,373.91","7,386.41","7,293.52","","-1.48%"
"08/09/2007","7,453.59","7,578.12","7,581.79","7,426.05","","-2.00%"
"08/08/2007","7,605.94","7,538.97","7,614.24","7,531.71","","1.23%"
"08/07/2007","7,513.66","7,481.35","7,534.93","7,459.09","","0.93%"
"08/06/2007","7,444.45","7,390.88","7,471.75","7,382.96","","0.12%"
"08/03/2007","7,435.67","7,549.82","7,566.64","7,419.84","","-1.31%"
"08/02/2007","7,534.13","7,518.91","7,568.20","7,502.72","","0.81%"
"08/01/2007","7,473.93","7,472.36","7,544.70","7,396.36","","-1.45%"
"07/31/2007","7,584.14","7,507.96","7,632.83","7,501.53","","1.71%"
"07/30/2007","7,456.31","7,460.71","7,503.17","7,386.60","","0.06%"
"07/27/2007","7,451.68","7,437.11","7,535.37","7,372.89","","-0.76%"
"07/26/2007","7,508.96","7,708.32","7,731.17","7,506.04","","-2.39%"
"07/25/2007","7,692.55","7,747.93","7,790.20","7,659.61","","-1.46%"
"07/24/2007","7,806.79","7,916.36","7,933.58","7,806.23","","-1.73%"
"07/23/2007","7,944.21","7,880.29","7,944.21","7,836.42","","0.88%"
"07/20/2007","7,874.85","7,986.85","8,006.23","7,864.18","","-1.46%"
"07/19/2007","7,991.21","7,934.02","8,010.75","7,933.19","","1.24%"
"07/18/2007","7,893.61","7,987.52","7,990.36","7,879.14","","-1.80%"
"07/17/2007","8,038.21","8,090.01","8,090.01","7,995.44","","-0.83%"
"07/16/2007","8,105.69","8,101.53","8,130.72","8,074.97","","0.16%"
"07/13/2007","8,092.77","8,089.56","8,151.57","8,065.11","","0.49%"
"07/12/2007","8,053.43","7,921.76","8,053.62","7,880.92","","1.96%"
"07/11/2007","7,898.54","7,922.23","7,922.23","7,799.93","","-0.83%"
"07/10/2007","7,964.76","8,081.73","8,109.71","7,934.85","","-1.39%"
"07/09/2007","8,077.39","8,077.18","8,119.80","8,058.77","","0.36%"
"07/06/2007","8,048.32","7,987.12","8,048.44","7,947.07","","0.77%"
"07/05/2007","7,987.13","8,101.89","8,115.06","7,968.79","","-1.09%"
"07/04/2007","8,075.26","8,057.68","8,090.22","8,055.25","","0.31%"
"07/03/2007","8,050.68","7,985.26","8,066.83","7,985.26","","1.16%"
"07/02/2007","7,958.24","7,969.27","7,981.36","7,916.47","","-0.61%"
"06/29/2007","8,007.32","7,947.16","8,007.74","7,901.60","","1.09%"
"06/28/2007","7,921.36","7,847.44","7,923.59","7,847.44","","1.54%"
"06/27/2007","7,801.23","7,820.35","7,822.35","7,750.62","","-0.75%"
"06/26/2007","7,860.52","7,882.39","7,904.53","7,817.39","","-0.88%"
"06/25/2007","7,930.61","7,896.91","7,942.94","7,829.78","","-0.24%"
"06/22/2007","7,949.63","7,977.26","8,013.60","7,925.13","","-0.19%"
"06/21/2007","7,964.71","8,050.65","8,060.64","7,905.18","","-1.55%"
